week_start,week_end,funding_scenario,cost_scenario,weekly_funding,jitosol_yield,weekly_cost,carry_B1,carry_B2,carry_B3,actual_data
2025-05-16,2025-05-23,neutral,stress,0.0011506849315068492,0.0022951543240910927,0.0018475750577367205,-0.0006968901262298713,0.0015982641978612216,0.0010982641978612216,False
2025-05-23,2025-05-30,neutral,stress,0.0011506849315068492,0.00037187987557929514,0.0018475750577367205,-0.0006968901262298713,-0.0003250102506505762,-0.0008250102506505762,False
2025-05-30,2025-06-06,neutral,stress,0.0011506849315068492,0.0015531651922142359,0.0018475750577367205,-0.0006968901262298713,0.0008562750659843648,0.00035627506598436475,False
2025-06-06,2025-06-13,neutral,stress,0.0011506849315068492,0.001457973716486784,0.0018475750577367205,-0.0006968901262298713,0.0007610835902569129,0.00026108359025691285,False
2025-06-13,2025-06-20,neutral,stress,0.0011506849315068492,0.0013316108511495703,0.0018475750577367205,-0.0006968901262298713,0.000634720724919699,0.000134720724919699,False
2025-06-20,2025-06-27,neutral,stress,0.0011506849315068492,0.0006027083554863223,0.0018475750577367205,-0.0006968901262298713,-9.418177074354888e-05,-0.0005941817707435489,False
2025-06-27,2025-07-04,neutral,stress,0.0011506849315068492,0.002413640341056622,0.0018475750577367205,-0.0006968901262298713,0.0017167502148267505,0.0012167502148267505,False
2025-07-04,2025-07-11,neutral,stress,0.0011506849315068492,0.001303374293339123,0.0018475750577367205,-0.0006968901262298713,0.0006064841671092518,0.00010648416710925179,False
2025-07-11,2025-07-18,neutral,stress,0.0011506849315068492,0.0011898238344109555,0.0018475750577367205,-0.0006968901262298713,0.0004929337081810842,-7.066291818915837e-06,False
2025-07-18,2025-07-25,neutral,stress,0.0011506849315068492,0.0012601827353317305,0.0018475750577367205,-0.0006968901262298713,0.0005632926091018592,6.329260910185918e-05,False
2025-07-25,2025-08-01,neutral,stress,0.0011506849315068492,0.0008081555447766771,0.0018475750577367205,-0.0006968901262298713,0.00011126541854680587,-0.00038873458145319414,False
2025-08-01,2025-08-08,neutral,stress,0.0011506849315068492,0.0019645693501383504,0.0018475750577367205,-0.0006968901262298713,0.0012676792239084793,0.0007676792239084793,False
2025-08-08,2025-08-15,neutral,stress,0.0011506849315068492,0.0016850429170549258,0.0018475750577367205,-0.0006968901262298713,0.0009881527908250547,0.0004881527908250547,False
2025-08-15,2025-08-22,neutral,stress,0.0011506849315068492,0.0009083102186392253,0.0018475750577367205,-0.0006968901262298713,0.00021142009240935396,-0.00028857990759064605,False
2025-08-22,2025-08-29,neutral,stress,0.0011506849315068492,0.0006417726470709135,0.0018475750577367205,-0.0006968901262298713,-5.5117479158957663e-05,-0.0005551174791589577,False
2025-08-29,2025-09-05,neutral,stress,0.0011506849315068492,0.0018226256976220853,0.0018475750577367205,-0.0006968901262298713,0.001125735571392214,0.000625735571392214,False
2025-09-05,2025-09-12,neutral,stress,0.0011506849315068492,0.0010697412269766726,0.0018475750577367205,-0.0006968901262298713,0.0003728511007468011,-0.00012714889925319892,False
2025-09-12,2025-09-19,neutral,stress,0.0011506849315068492,0.0010222713579242728,0.0018475750577367205,-0.0006968901262298713,0.00032538123169440153,-0.00017461876830559848,False
2025-09-19,2025-09-26,neutral,stress,0.0011506849315068492,0.0013696274123728663,0.0018475750577367205,-0.0006968901262298713,0.0006727372861429952,0.0001727372861429952,False
2025-09-26,2025-10-03,neutral,stress,0.0011506849315068492,0.0008482612441492732,0.0018475750577367205,-0.0006968901262298713,0.00015137111791940164,-0.00034862888208059837,False
2025-10-03,2025-10-10,neutral,stress,0.0011506849315068492,0.0019294879175397422,0.0018475750577367205,-0.0006968901262298713,0.0012325977913098711,0.0007325977913098711,False
2025-10-10,2025-10-17,neutral,stress,0.0011506849315068492,-0.00014766421791269555,0.0018475750577367205,-0.0006968901262298713,-0.0008445543441425668,-0.0013445543441425668,False
2025-10-17,2025-10-24,neutral,stress,0.0011506849315068492,0.002009706335440572,0.0018475750577367205,-0.0006968901262298713,0.0013128162092107005,0.0008128162092107005,False
2025-10-24,2025-10-31,neutral,stress,0.0011506849315068492,0.001045699102070387,0.0018475750577367205,-0.0006968901262298713,0.00034880897584051596,-0.00015119102415948405,False
2025-10-31,2025-11-07,neutral,stress,0.0011506849315068492,0.0006618048413580745,0.0018475750577367205,-0.0006968901262298713,-3.508528487179696e-05,-0.000535085284871797,False
2025-11-07,2025-11-14,neutral,stress,0.0011506849315068492,0.0012053178768271261,0.0018475750577367205,-0.0006968901262298713,0.000508427750597255,8.42775059725501e-06,False
2025-11-14,2025-11-21,neutral,stress,0.0011506849315068492,0.0016841415078822561,0.0018475750577367205,-0.0006968901262298713,0.0009872513816523848,0.0004872513816523848,False
2025-11-21,2025-11-28,neutral,stress,0.0011506849315068492,0.0009465843447007087,0.0018475750577367205,-0.0006968901262298713,0.0002496942184708373,-0.0002503057815291627,False
2025-11-28,2025-12-05,neutral,stress,0.0011506849315068492,0.002043319983977776,0.0018475750577367205,-0.0006968901262298713,0.0013464298577479045,0.0008464298577479045,False
2025-12-05,2025-12-12,neutral,stress,0.0011506849315068492,0.00026689036584301044,0.0018475750577367205,-0.0006968901262298713,-0.0004299997603868608,-0.0009299997603868608,False
2025-12-12,2025-12-19,neutral,stress,0.00033145391077170003,0.0010734567183185043,0.0018475750577367205,-0.0015161211469650205,-0.00044266442864651623,-0.0009426644286465162,True
2025-12-19,2025-12-26,neutral,stress,0.0006505672693100001,0.0014162509849269256,0.0018475750577367205,-0.0011970077884267205,0.00021924319650020504,-0.00028075680349979497,True
2025-12-26,2026-01-02,neutral,stress,0.0010248590745092002,0.0008739952051324908,0.0018475750577367205,-0.0008227159832275204,5.127922190497052e-05,-0.0004487207780950295,True
2026-01-02,2026-01-09,neutral,stress,-0.00020222984196800002,0.001710208832189102,0.0018475750577367205,-0.0020498048997047206,-0.0003395960675156185,-0.0008395960675156185,True
2026-01-09,2026-01-16,neutral,stress,0.0003647404947302,0.00024770026440493594,0.0018475750577367205,-0.0014828345630065205,-0.0012351342986015846,-0.0017351342986015846,True
2026-01-16,2026-01-23,neutral,stress,-9.348357386709997e-05,0.0018895170070403835,0.0018475750577367205,-0.0019410586316038205,-5.154162456343699e-05,-0.000551541624563437,True
2026-01-23,2026-01-30,neutral,stress,-2.1464797924899958e-05,0.0006357420429828897,0.0018475750577367205,-0.0018690398556616204,-0.0012332978126787307,-0.0017332978126787307,True
2026-01-30,2026-02-06,neutral,stress,-0.0025738632535516003,0.0007790363260447812,0.0018475750577367205,-0.004421438311288321,-0.0036424019852435395,-0.00414240198524354,True
2026-02-06,2026-02-13,neutral,stress,-0.0032740752241536,0.0007063952386518547,0.0018475750577367205,-0.00512165028189032,-0.0044152550432384665,-0.004915255043238467,True
2026-02-13,2026-02-20,neutral,stress,-0.0007273161832580001,0.0009353852013247137,0.0018475750577367205,-0.002574891240994721,-0.001639506039670007,-0.002139506039670007,True
2026-02-20,2026-02-27,neutral,stress,-0.0006415367404061001,0.0032752240570253894,0.0018475750577367205,-0.0024891117981428205,0.0007861122588825689,0.00028611225888256885,True
2026-02-27,2026-03-06,neutral,stress,-0.00017613606189629993,0.00025618918316941804,0.0018475750577367205,-0.0020237111196330206,-0.0017675219364636024,-0.0022675219364636026,True
2026-03-06,2026-03-13,neutral,stress,-0.0005386814910341,0.0017649975585534796,0.0018475750577367205,-0.0023862565487708207,-0.0006212589902173408,-0.0011212589902173408,True
2024-03-15,2024-03-22,bullish,optimistic,0.002876712328767123,0.0014481965046392277,0.00023094688221709007,0.0026457654465500326,0.00409396195118926,0.0035939619511892603,False
2024-03-22,2024-03-29,bullish,optimistic,0.002876712328767123,0.0041074025031809,0.00023094688221709007,0.0026457654465500326,0.006753167949730933,0.006253167949730933,False
2024-03-29,2024-04-05,bullish,optimistic,0.002876712328767123,0.002648582226448624,0.00023094688221709007,0.0026457654465500326,0.005294347672998656,0.004794347672998656,False
2024-04-05,2024-04-12,bullish,optimistic,0.002876712328767123,0.0011034971525876022,0.00023094688221709007,0.0026457654465500326,0.003749262599137635,0.003249262599137635,False
2024-04-12,2024-04-19,bullish,optimistic,0.002876712328767123,-0.0010682602273821879,0.00023094688221709007,0.0026457654465500326,0.001577505219167845,0.001077505219167845,False
2024-04-19,2024-04-26,bullish,optimistic,0.002876712328767123,0.003923427690081678,0.00023094688221709007,0.0026457654465500326,0.00656919313663171,0.00606919313663171,False
2024-04-26,2024-05-03,bullish,optimistic,0.002876712328767123,0.0009156731322675757,0.00023094688221709007,0.0026457654465500326,0.0035614385788176085,0.0030614385788176085,False
2024-05-03,2024-05-10,bullish,optimistic,0.002876712328767123,0.0021280026154261006,0.00023094688221709007,0.0026457654465500326,0.004773768061976134,0.004273768061976133,False
2024-05-10,2024-05-17,bullish,optimistic,0.002876712328767123,0.0009290057729667607,0.00023094688221709007,0.0026457654465500326,0.0035747712195167937,0.0030747712195167936,False
2024-05-17,2024-05-24,bullish,optimistic,0.002876712328767123,0.001977952549894984,0.00023094688221709007,0.0026457654465500326,0.004623717996445016,0.004123717996445016,False
2024-05-24,2024-05-31,bullish,optimistic,0.002876712328767123,0.0011369767599494565,0.00023094688221709007,0.0026457654465500326,0.003782742206499489,0.003282742206499489,False
2024-05-31,2024-06-07,bullish,optimistic,0.002876712328767123,0.0018067523916308456,0.00023094688221709007,0.0026457654465500326,0.0044525178381808785,0.003952517838180878,False
2024-06-07,2024-06-14,bullish,optimistic,0.002876712328767123,0.0013038991677127854,0.00023094688221709007,0.0026457654465500326,0.003949664614262818,0.003449664614262818,False
2024-06-14,2024-06-21,bullish,optimistic,0.002876712328767123,0.016444488722321404,0.00023094688221709007,0.0026457654465500326,0.019090254168871435,0.018590254168871435,False
2024-06-21,2024-06-28,bullish,optimistic,0.002876712328767123,-0.0028939764152242802,0.00023094688221709007,0.0026457654465500326,-0.0002482109686742474,-0.0007482109686742474,False
2024-06-28,2024-07-05,bullish,optimistic,0.002876712328767123,-0.014462426894579994,0.00023094688221709007,0.0026457654465500326,-0.011816661448029961,-0.012316661448029962,False
2024-07-05,2024-07-12,bullish,optimistic,0.002876712328767123,0.00728382647179493,0.00023094688221709007,0.0026457654465500326,0.009929591918344962,0.009429591918344962,False
2024-07-12,2024-07-19,bullish,optimistic,0.002876712328767123,0.001865101549920605,0.00023094688221709007,0.0026457654465500326,0.0045108669964706374,0.004010866996470637,False
2024-07-19,2024-07-26,bullish,optimistic,0.002876712328767123,0.0010245224091015423,0.00023094688221709007,0.0026457654465500326,0.003670287855651575,0.003170287855651575,False
2024-07-26,2024-08-02,bullish,optimistic,0.002876712328767123,0.0019146222037451643,0.00023094688221709007,0.0026457654465500326,0.004560387650295197,0.0040603876502951965,False
2024-08-02,2024-08-09,bullish,optimistic,0.002876712328767123,0.0013358793996186083,0.00023094688221709007,0.0026457654465500326,0.003981644846168641,0.0034816448461686407,False
2024-08-09,2024-08-16,bullish,optimistic,0.002876712328767123,0.0017085545594056142,0.00023094688221709007,0.0026457654465500326,0.004354320005955647,0.0038543200059556466,False
2024-08-16,2024-08-23,bullish,optimistic,0.002876712328767123,0.0014997599320621471,0.00023094688221709007,0.0026457654465500326,0.0041455253786121795,0.0036455253786121795,False
2024-08-23,2024-08-30,bullish,optimistic,0.002876712328767123,0.0015373725642024358,0.00023094688221709007,0.0026457654465500326,0.004183138010752469,0.0036831380107524687,False
2024-08-30,2024-09-06,bullish,optimistic,0.002876712328767123,0.0013848221450308681,0.00023094688221709007,0.0026457654465500326,0.004030587591580901,0.003530587591580901,False
2024-09-06,2024-09-13,bullish,optimistic,0.002876712328767123,0.0009233729680035678,0.00023094688221709007,0.0026457654465500326,0.003569138414553601,0.003069138414553601,False
2024-09-13,2024-09-20,bullish,optimistic,0.002876712328767123,0.0014713922364439278,0.00023094688221709007,0.0026457654465500326,0.004117157682993961,0.0036171576829939606,False
2024-09-20,2024-09-27,bullish,optimistic,0.002876712328767123,0.0004941526310830526,0.00023094688221709007,0.0026457654465500326,0.003139918077633085,0.002639918077633085,False
2024-09-27,2024-10-04,bullish,optimistic,0.002876712328767123,0.0023268485661251314,0.00023094688221709007,0.0026457654465500326,0.004972614012675164,0.0044726140126751645,False
2024-10-04,2024-10-11,bullish,optimistic,0.002876712328767123,0.0012330315645982764,0.00023094688221709007,0.0026457654465500326,0.0038787970111483095,0.0033787970111483095,False
2024-10-11,2024-10-18,bullish,optimistic,0.002876712328767123,0.0013866508915831854,0.00023094688221709007,0.0026457654465500326,0.004032416338133218,0.003532416338133218,False
2024-10-18,2024-10-25,bullish,optimistic,0.002876712328767123,0.00141722141008817,0.00023094688221709007,0.0026457654465500326,0.004062986856638202,0.0035629868566382024,False
2024-10-25,2024-11-01,bullish,optimistic,0.002876712328767123,0.0019700236687441347,0.00023094688221709007,0.0026457654465500326,0.004615789115294167,0.0041157891152941665,False
2024-11-01,2024-11-08,bullish,optimistic,0.002876712328767123,0.0027826395702530904,0.00023094688221709007,0.0026457654465500326,0.005428405016803123,0.004928405016803123,False
2024-11-08,2024-11-15,bullish,optimistic,0.002876712328767123,-0.004250917353077525,0.00023094688221709007,0.0026457654465500326,-0.0016051519065274917,-0.0021051519065274915,False
2024-11-15,2024-11-22,bullish,optimistic,0.002876712328767123,0.006335691654510962,0.00023094688221709007,0.0026457654465500326,0.008981457101060995,0.008481457101060994,False
2024-11-22,2024-11-29,bullish,optimistic,0.002876712328767123,0.0021684669829372194,0.00023094688221709007,0.0026457654465500326,0.004814232429487252,0.0043142324294872525,False
2024-11-29,2024-12-06,bullish,optimistic,0.002876712328767123,0.002148722604319594,0.00023094688221709007,0.0026457654465500326,0.004794488050869627,0.004294488050869627,False
2024-12-06,2024-12-13,bullish,optimistic,0.002876712328767123,0.0005547564665633173,0.00023094688221709007,0.0026457654465500326,0.00320052191311335,0.00270052191311335,False
2024-12-13,2024-12-20,bullish,optimistic,0.002876712328767123,0.0019341367237157847,0.00023094688221709007,0.0026457654465500326,0.004579902170265817,0.004079902170265817,False
2024-12-20,2024-12-27,bullish,optimistic,0.002876712328767123,0.002111342580218421,0.00023094688221709007,0.0026457654465500326,0.004757108026768453,0.004257108026768453,False
2024-12-27,2025-01-03,bullish,optimistic,0.002876712328767123,0.0011412962196199234,0.00023094688221709007,0.0026457654465500326,0.0037870616661699556,0.0032870616661699555,False
2025-01-03,2025-01-10,bullish,optimistic,0.002876712328767123,0.0015474709926785377,0.00023094688221709007,0.0026457654465500326,0.0041932364392285705,0.0036932364392285705,False
2025-01-10,2025-01-17,bullish,optimistic,0.002876712328767123,0.0016542755371381976,0.00023094688221709007,0.0026457654465500326,0.0043000409836882305,0.0038000409836882305,False
2025-01-17,2025-01-24,bullish,optimistic,0.002876712328767123,-0.002258863337620582,0.00023094688221709007,0.0026457654465500326,0.0003869021089294509,-0.0001130978910705491,False
2025-01-24,2025-01-31,bullish,optimistic,0.002876712328767123,0.006614572614444932,0.00023094688221709007,0.0026457654465500326,0.009260338060994966,0.008760338060994965,False
2025-01-31,2025-02-07,bullish,optimistic,0.002876712328767123,0.0005445300878445446,0.00023094688221709007,0.0026457654465500326,0.0031902955343945773,0.0026902955343945773,False
2025-02-07,2025-02-14,bullish,optimistic,0.002876712328767123,0.0023693498239560906,0.00023094688221709007,0.0026457654465500326,0.005015115270506123,0.004515115270506123,False
2025-02-14,2025-02-21,bullish,optimistic,0.002876712328767123,0.002082646756775703,0.00023094688221709007,0.0026457654465500326,0.004728412203325736,0.0042284122033257356,False
2025-02-21,2025-02-28,bullish,optimistic,0.002876712328767123,0.0016599027921578222,0.00023094688221709007,0.0026457654465500326,0.004305668238707855,0.003805668238707855,False
2025-02-28,2025-03-07,bullish,optimistic,0.002876712328767123,0.0020424930411015213,0.00023094688221709007,0.0026457654465500326,0.0046882584876515535,0.004188258487651553,False
2025-03-07,2025-03-14,bullish,optimistic,0.002876712328767123,0.0009980436930759737,0.00023094688221709007,0.0026457654465500326,0.0036438091396260065,0.0031438091396260065,False
2025-03-14,2025-03-21,bullish,optimistic,0.002876712328767123,0.002380197466425054,0.00023094688221709007,0.0026457654465500326,0.005025962912975086,0.004525962912975086,False
2025-03-21,2025-03-28,bullish,optimistic,0.002876712328767123,0.00023045553465669437,0.00023094688221709007,0.0026457654465500326,0.0028762209812067275,0.0023762209812067275,False
2025-03-28,2025-04-04,bullish,optimistic,0.002876712328767123,0.0019374739096913451,0.00023094688221709007,0.0026457654465500326,0.004583239356241378,0.004083239356241377,False
2025-04-04,2025-04-11,bullish,optimistic,0.002876712328767123,0.0013338384317314203,0.00023094688221709007,0.0026457654465500326,0.003979603878281453,0.0034796038782814527,False
2025-04-11,2025-04-18,bullish,optimistic,0.002876712328767123,0.002237653638338642,0.00023094688221709007,0.0026457654465500326,0.004883419084888674,0.004383419084888674,False
2025-04-18,2025-04-25,bullish,optimistic,0.002876712328767123,0.0013045072842791422,0.00023094688221709007,0.0026457654465500326,0.003950272730829174,0.0034502727308291744,False
2025-04-25,2025-05-02,bullish,optimistic,0.002876712328767123,0.0013506047414037412,0.00023094688221709007,0.0026457654465500326,0.003996370187953774,0.003496370187953774,False
2025-05-02,2025-05-09,bullish,optimistic,0.002876712328767123,0.0008341231828260679,0.00023094688221709007,0.0026457654465500326,0.0034798886293761003,0.0029798886293761003,False
2025-05-09,2025-05-16,bullish,optimistic,0.002876712328767123,0.002146132477407089,0.00023094688221709007,0.0026457654465500326,0.004791897923957122,0.004291897923957122,False
2025-05-16,2025-05-23,bullish,optimistic,0.002876712328767123,0.0022951543240910927,0.00023094688221709007,0.0026457654465500326,0.004940919770641126,0.004440919770641125,False
2025-05-23,2025-05-30,bullish,optimistic,0.002876712328767123,0.00037187987557929514,0.00023094688221709007,0.0026457654465500326,0.0030176453221293278,0.0025176453221293278,False
2025-05-30,2025-06-06,bullish,optimistic,0.002876712328767123,0.0015531651922142359,0.00023094688221709007,0.0026457654465500326,0.004198930638764269,0.003698930638764269,False
2025-06-06,2025-06-13,bullish,optimistic,0.002876712328767123,0.001457973716486784,0.00023094688221709007,0.0026457654465500326,0.004103739163036817,0.003603739163036817,False
2025-06-13,2025-06-20,bullish,optimistic,0.002876712328767123,0.0013316108511495703,0.00023094688221709007,0.0026457654465500326,0.003977376297699603,0.003477376297699603,False
2025-06-20,2025-06-27,bullish,optimistic,0.002876712328767123,0.0006027083554863223,0.00023094688221709007,0.0026457654465500326,0.003248473802036355,0.002748473802036355,False
2025-06-27,2025-07-04,bullish,optimistic,0.002876712328767123,0.002413640341056622,0.00023094688221709007,0.0026457654465500326,0.005059405787606655,0.004559405787606654,False
2025-07-04,2025-07-11,bullish,optimistic,0.002876712328767123,0.001303374293339123,0.00023094688221709007,0.0026457654465500326,0.003949139739889156,0.003449139739889156,False
2025-07-11,2025-07-18,bullish,optimistic,0.002876712328767123,0.0011898238344109555,0.00023094688221709007,0.0026457654465500326,0.0038355892809609883,0.0033355892809609883,False
2025-07-18,2025-07-25,bullish,optimistic,0.002876712328767123,0.0012601827353317305,0.00023094688221709007,0.0026457654465500326,0.0039059481818817634,0.0034059481818817633,False
2025-07-25,2025-08-01,bullish,optimistic,0.002876712328767123,0.0008081555447766771,0.00023094688221709007,0.0026457654465500326,0.00345392099132671,0.00295392099132671,False
2025-08-01,2025-08-08,bullish,optimistic,0.002876712328767123,0.0019645693501383504,0.00023094688221709007,0.0026457654465500326,0.004610334796688383,0.004110334796688382,False
2025-08-08,2025-08-15,bullish,optimistic,0.002876712328767123,0.0016850429170549258,0.00023094688221709007,0.0026457654465500326,0.004330808363604959,0.003830808363604959,False
2025-08-15,2025-08-22,bullish,optimistic,0.002876712328767123,0.0009083102186392253,0.00023094688221709007,0.0026457654465500326,0.003554075665189258,0.003054075665189258,False
2025-08-22,2025-08-29,bullish,optimistic,0.002876712328767123,0.0006417726470709135,0.00023094688221709007,0.0026457654465500326,0.0032875380936209465,0.0027875380936209465,False
2025-08-29,2025-09-05,bullish,optimistic,0.002876712328767123,0.0018226256976220853,0.00023094688221709007,0.0026457654465500326,0.004468391144172118,0.003968391144172119,False
2025-09-05,2025-09-12,bullish,optimistic,0.002876712328767123,0.0010697412269766726,0.00023094688221709007,0.0026457654465500326,0.0037155066735267053,0.0032155066735267052,False
2025-09-12,2025-09-19,bullish,optimistic,0.002876712328767123,0.0010222713579242728,0.00023094688221709007,0.0026457654465500326,0.0036680368044743053,0.0031680368044743053,False
2025-09-19,2025-09-26,bullish,optimistic,0.002876712328767123,0.0013696274123728663,0.00023094688221709007,0.0026457654465500326,0.004015392858922899,0.0035153928589228994,False
2025-09-26,2025-10-03,bullish,optimistic,0.002876712328767123,0.0008482612441492732,0.00023094688221709007,0.0026457654465500326,0.003494026690699306,0.002994026690699306,False
2025-10-03,2025-10-10,bullish,optimistic,0.002876712328767123,0.0019294879175397422,0.00023094688221709007,0.0026457654465500326,0.004575253364089775,0.004075253364089775,False
2025-10-10,2025-10-17,bullish,optimistic,0.002876712328767123,-0.00014766421791269555,0.00023094688221709007,0.0026457654465500326,0.0024981012286373373,0.0019981012286373373,False
2025-10-17,2025-10-24,bullish,optimistic,0.002876712328767123,0.002009706335440572,0.00023094688221709007,0.0026457654465500326,0.004655471781990605,0.004155471781990605,False
2025-10-24,2025-10-31,bullish,optimistic,0.002876712328767123,0.001045699102070387,0.00023094688221709007,0.0026457654465500326,0.00369146454862042,0.00319146454862042,False
2025-10-31,2025-11-07,bullish,optimistic,0.002876712328767123,0.0006618048413580745,0.00023094688221709007,0.0026457654465500326,0.003307570287908107,0.002807570287908107,False
2025-11-07,2025-11-14,bullish,optimistic,0.002876712328767123,0.0012053178768271261,0.00023094688221709007,0.0026457654465500326,0.0038510833233771583,0.0033510833233771583,False
2025-11-14,2025-11-21,bullish,optimistic,0.002876712328767123,0.0016841415078822561,0.00023094688221709007,0.0026457654465500326,0.004329906954432289,0.003829906954432289,False
2025-11-21,2025-11-28,bullish,optimistic,0.002876712328767123,0.0009465843447007087,0.00023094688221709007,0.0026457654465500326,0.003592349791250742,0.003092349791250742,False
2025-11-28,2025-12-05,bullish,optimistic,0.002876712328767123,0.002043319983977776,0.00023094688221709007,0.0026457654465500326,0.004689085430527809,0.004189085430527808,False
2025-12-05,2025-12-12,bullish,optimistic,0.002876712328767123,0.00026689036584301044,0.00023094688221709007,0.0026457654465500326,0.0029126558123930436,0.0024126558123930436,False
2025-12-12,2025-12-19,bullish,optimistic,0.00033145391077170003,0.0010734567183185043,0.00023094688221709007,0.00010050702855460996,0.0011739637468731142,0.0006739637468731142,True
2025-12-19,2025-12-26,bullish,optimistic,0.0006505672693100001,0.0014162509849269256,0.00023094688221709007,0.00041962038709291,0.0018358713720198355,0.0013358713720198355,True
2025-12-26,2026-01-02,bullish,optimistic,0.0010248590745092002,0.0008739952051324908,0.00023094688221709007,0.0007939121922921101,0.001667907397424601,0.001167907397424601,True
2026-01-02,2026-01-09,bullish,optimistic,-0.00020222984196800002,0.001710208832189102,0.00023094688221709007,-0.0004331767241850901,0.001277032108004012,0.000777032108004012,True
2026-01-09,2026-01-16,bullish,optimistic,0.0003647404947302,0.00024770026440493594,0.00023094688221709007,0.00013379361251310995,0.0003814938769180459,-0.00011850612308195413,True
2026-01-16,2026-01-23,bullish,optimistic,-9.348357386709997e-05,0.0018895170070403835,0.00023094688221709007,-0.00032443045608419006,0.0015650865509561935,0.0010650865509561935,True
2026-01-23,2026-01-30,bullish,optimistic,-2.1464797924899958e-05,0.0006357420429828897,0.00023094688221709007,-0.00025241168014199,0.00038333036284089966,-0.00011666963715910035,True
2026-01-30,2026-02-06,bullish,optimistic,-0.0025738632535516003,0.0007790363260447812,0.00023094688221709007,-0.00280481013576869,-0.0020257738097239093,-0.0025257738097239093,True
2026-02-06,2026-02-13,bullish,optimistic,-0.0032740752241536,0.0007063952386518547,0.00023094688221709007,-0.00350502210637069,-0.0027986268677188354,-0.0032986268677188354,True
2026-02-13,2026-02-20,bullish,optimistic,-0.0007273161832580001,0.0009353852013247137,0.00023094688221709007,-0.0009582630654750902,-2.2877864150376505e-05,-0.0005228778641503765,True
2026-02-20,2026-02-27,bullish,optimistic,-0.0006415367404061001,0.0032752240570253894,0.00023094688221709007,-0.0008724836226231902,0.0024027404344021995,0.0019027404344021995,True
2026-02-27,2026-03-06,bullish,optimistic,-0.00017613606189629993,0.00025618918316941804,0.00023094688221709007,-0.00040708294411339,-0.00015089376094397196,-0.0006508937609439719,True
2026-03-06,2026-03-13,bullish,optimistic,-0.0005386814910341,0.0017649975585534796,0.00023094688221709007,-0.0007696283732511901,0.0009953691853022896,0.0004953691853022896,True
2024-03-15,2024-03-22,bullish,base,0.002876712328767123,0.0014481965046392277,0.00046189376443418013,0.002414818564332943,0.0038630150689721704,0.0033630150689721704,False
2024-03-22,2024-03-29,bullish,base,0.002876712328767123,0.0041074025031809,0.00046189376443418013,0.002414818564332943,0.006522221067513843,0.006022221067513843,False
2024-03-29,2024-04-05,bullish,base,0.002876712328767123,0.002648582226448624,0.00046189376443418013,0.002414818564332943,0.005063400790781566,0.004563400790781566,False
2024-04-05,2024-04-12,bullish,base,0.002876712328767123,0.0011034971525876022,0.00046189376443418013,0.002414818564332943,0.0035183157169205452,0.003018315716920545,False
2024-04-12,2024-04-19,bullish,base,0.002876712328767123,-0.0010682602273821879,0.00046189376443418013,0.002414818564332943,0.001346558336950755,0.0008465583369507549,False
2024-04-19,2024-04-26,bullish,base,0.002876712328767123,0.003923427690081678,0.00046189376443418013,0.002414818564332943,0.00633824625441462,0.00583824625441462,False
2024-04-26,2024-05-03,bullish,base,0.002876712328767123,0.0009156731322675757,0.00046189376443418013,0.002414818564332943,0.0033304916966005187,0.0028304916966005187,False
2024-05-03,2024-05-10,bullish,base,0.002876712328767123,0.0021280026154261006,0.00046189376443418013,0.002414818564332943,0.004542821179759043,0.004042821179759043,False
2024-05-10,2024-05-17,bullish,base,0.002876712328767123,0.0009290057729667607,0.00046189376443418013,0.002414818564332943,0.0033438243372997034,0.0028438243372997034,False
2024-05-17,2024-05-24,bullish,base,0.002876712328767123,0.001977952549894984,0.00046189376443418013,0.002414818564332943,0.004392771114227926,0.003892771114227926,False
2024-05-24,2024-05-31,bullish,base,0.002876712328767123,0.0011369767599494565,0.00046189376443418013,0.002414818564332943,0.003551795324282399,0.003051795324282399,False
2024-05-31,2024-06-07,bullish,base,0.002876712328767123,0.0018067523916308456,0.00046189376443418013,0.002414818564332943,0.004221570955963788,0.003721570955963788,False
2024-06-07,2024-06-14,bullish,base,0.002876712328767123,0.0013038991677127854,0.00046189376443418013,0.002414818564332943,0.003718717732045728,0.003218717732045728,False
2024-06-14,2024-06-21,bullish,base,0.002876712328767123,0.016444488722321404,0.00046189376443418013,0.002414818564332943,0.018859307286654345,0.018359307286654344,False
2024-06-21,2024-06-28,bullish,base,0.002876712328767123,-0.0028939764152242802,0.00046189376443418013,0.002414818564332943,-0.00047915785089133744,-0.0009791578508913375,False
2024-06-28,2024-07-05,bullish,base,0.002876712328767123,-0.014462426894579994,0.00046189376443418013,0.002414818564332943,-0.012047608330247052,-0.012547608330247052,False
2024-07-05,2024-07-12,bullish,base,0.002876712328767123,0.00728382647179493,0.00046189376443418013,0.002414818564332943,0.009698645036127872,0.009198645036127872,False
2024-07-12,2024-07-19,bullish,base,0.002876712328767123,0.001865101549920605,0.00046189376443418013,0.002414818564332943,0.004279920114253547,0.003779920114253547,False
2024-07-19,2024-07-26,bullish,base,0.002876712328767123,0.0010245224091015423,0.00046189376443418013,0.002414818564332943,0.0034393409734344853,0.0029393409734344853,False
2024-07-26,2024-08-02,bullish,base,0.002876712328767123,0.0019146222037451643,0.00046189376443418013,0.002414818564332943,0.004329440768078107,0.0038294407680781067,False
